,키,명칭,행정 시,행정 구,행정 동,전화번호,홈페이지주소,HTML사용여부,X 좌표,Y 좌표
589,BE_IW10-1002,?山公?,首?特?市,?路?,梨花洞,02-743-7985,http://www.visitseoul.net/kr/article/article.do?_method=view&m=0004003002017&p=kr&art_id=751&lang=kr&tab=map,Y ,127.0072752,37.5804538
590,BE_IW10-1003,梨花洞壁?村,首?特?市,?路?,梨花洞,,,Y ,127.004338,37.577008
591,BE_IW10-1004,?博物?,首?特?市,?路?,梨花洞,02-766-6494,http://lockmuseum.co.kr/,Y ,127.0046257,37.5798114
592,BE_IW10-1005,草?生活史博物?,首?特?市,?路?,?化洞,02-743-8787,http://www.zipul.co.kr,Y ,126.9998609,37.584911
593,BE_IW10-1006,木偶博物?,首?特?市,?路?,梨花洞,02-766-3315,http://www.kokdumuseum.com/,Y ,127.0037278,37.5837122
594,BE_IW10-1007,首?大??院??博物?,首?特?市,?路?,梨花洞,02-2072-2635,http://medicalmuseum.org/,Y ,127.0004228,37.5808572
595,BE_IW10-1008,?戊淑文??,首?特?市,?路?,?化洞,02-732-3093,http://www.hahnmoosook.com,Y ,126.9986652,37.5878149
596,BE_IW10-1009,?勉故居,首?特?市,?路?,?化洞,070-8239-1063,http://www.changmyun.com,Y ,126.9994549,37.5875519
597,BE_IW10-1010,木金土?廊,首?特?市,?路?,梨花洞,02-764-0700,http://www.mokkumto.com,Y ,127.0035361,37.5822908
598,BE_IW10-1011,泉水?廊,首?特?市,?路?,梨花洞,02-3675-3737,http://www.isamtoh.com/gallery/about.asp,Y ,127.002344,37.5815262
599,BE_IW10-1012,弦?美??,首?特?市,?路?,梨花洞,02-760-4850,http://www.arkoartcenter.or.kr,Y ,127.0032562,37.5805023
600,BE_IW10-1013,?廊?微笑,首?特?市,?路?,梨花洞,02-743-5378,http://galleryjungmiso.byus.net/,Y ,127.0047277,37.5782168
601,BE_IW10-1014,iang?廊,首?特?市,?路?,?化洞,02-3672-0201,http://www..galleryiang.com,Y ,127.0020304,37.5842657
602,BE_IW10-1015,?崇??,首?特?市,?路?,?化洞,02-1588-4965,http://www.dongsoong.kr,Y ,127.0008177,37.5841313
603,BE_IW10-1016,尹?柱文??,首?特?市,?路?,?云孝子洞,02-2148-4175,http://www.yundongju.or.kr,Y ,126.9670686,37.5920969
604,BE_IW10-1017,朴??美??,首?特?市,?路?,?云孝子洞,02-2148-4171,jfac.or.kr/,Y ,126.9668231,37.5813277
605,BE_IW10-0398,石佛坐像,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
606,BE_IW10-0399,昌德?大造殿白??,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
607,BE_IW10-0400,首???王?,首?特?市,?路?,崇仁2洞,,,Y ,127.0183336,37.57298
608,BE_IW10-0401,安?磨崖??音菩?坐像,首?特?市,?路?,昌信1洞,,,Y ,127.0133571,37.5754539
609,BE_IW10-0402,首??溪川?迹【?通?址，水??址，五?水?址】,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.985973,37.5691073
611,BE_IW10-0405,景福?勤政殿,首?特?市,?路?,?云孝子洞,,,Y ,126.9769632,37.5806903
612,BE_IW10-0406,景福????,首?特?市,?路?,?云孝子洞,,,Y ,126.9769632,37.5806903
613,BE_IW10-0407,景福?慈?殿十?生烟?,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
614,BE_IW10-0408,景福??旗台,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
615,BE_IW10-0409,昌??大?室,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
616,BE_IW10-0410,昌??,首?特?市,?路?,?路1.2.3.4街洞,,http://cgg.cha.go.kr,Y ,126.9950431,37.5805909
617,BE_IW10-0411,德??,首?特?市,中?,小公洞,,,Y ,126.979642,37.573033
618,BE_IW10-0412,敦化?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
619,BE_IW10-0413,昌德?大造殿 ,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
620,BE_IW10-0414,首?云??,首?特?市,?路?,?路1.2.3.4街洞,,http://www.unhyeongung.or.kr,Y ,126.9871246,37.5761263
621,BE_IW10-0415,昌德??瑢源殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
622,BE_IW10-0491,?府洞洪?文故居,首?特?市,?路?,社稷洞,,,Y ,126.9701009,37.5775321
623,BE_IW10-0492,?云洞?丙玉故居,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9859435,37.5747066
624,BE_IW10-0493,嘉?洞金炯泰故居,首?特?市,?路?,嘉?洞,,,Y ,126.9849052,37.5829296
625,BE_IW10-0494,嘉?洞?氏故居,首?特?市,?路?,嘉?洞,,,Y ,126.98572,37.5808485
626,BE_IW10-0495,嘉?洞白??故居,首?特?市,?路?,嘉?洞,,,Y ,126.9841689,37.580804
627,BE_IW10-0496,石坡亭?庄,首?特?市,?路?,付岩洞,,,Y ,126.9586308,37.5992338
628,BE_IW10-0497,五云亭,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
629,BE_IW10-0498,宗?府?址井,首?特?市,?路?,三?洞,,,Y ,126.978388,37.56661
630,BE_IW10-0499,白沙李恒福家址(弼云台)),首?特?市,?路?,社稷洞,,,Y ,126.9663079,37.5781153
631,BE_IW10-0500,洗?亭址,首?特?市,?路?,付岩洞,,,Y ,126.9602738,37.6008165
632,BE_IW10-0501,普信?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9835841,37.5698422
633,BE_IW10-0502,??亭,首?特?市,?路?,社稷洞,,,Y ,126.9685375,37.5764899
634,BE_IW10-0503,安平大君李瑢家址,首?特?市,?路?,付岩洞,,,Y ,126.9628406,37.5916177
635,BE_IW10-0504,枕流?,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
636,BE_IW10-0505,石坡亭 ,首?特?市,?路?,付岩洞,,,Y ,126.9738314,37.5961355
637,BE_IW10-0506,塔谷公?八角亭,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.988348,37.571206
638,BE_IW10-0507,机器局쎦沙?,首?特?市,?路?,三?洞,,,Y ,126.9827091,37.5861164
639,BE_IW10-0508,首??政?局,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9826182,37.5744559
640,BE_IW10-0509,宗?府敬近堂?玉牒堂,首?特?市,?路?,三?洞,,,Y ,126.9831241,37.5807844
641,BE_IW10-0510,宗?府?址井,首?特?市,?路?,三?洞,,,Y ,126.9805749,37.5795174
642,BE_IW10-0511,??院?址,首?特?市,?路?,崇仁1洞,,,Y ,127.0162555,37.5796166
643,BE_IW10-0512,首?景慕?址,首?特?市,?路?,梨花洞,,,Y ,127.0006005,37.5805685
644,BE_IW10-0513,尤菴宋時烈家址,首?特?市,?路?,?化洞,,,Y ,126.996944,37.5907127
645,BE_IW10-0514,?人尹?柱下宿住所,首?特?市,?路?,?云孝子洞,,,Y ,126.9656793,37.5814513
646,BE_IW10-0515,我??代‘火花’的?人金洙暎出生地,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9847482,37.5688039
648,BE_IW10-0517,朴寅?（1926-1956）故居,首?特?市,?路?,嘉?洞,,,Y ,126.9888131,37.5797298
649,BE_IW10-0518,故??芝溶故居,首?特?市,?路?,嘉?洞,,,Y ,126.9852823,37.5790115
650,BE_IW10-0519,金性洙（1891-1955)故居,首?特?市,?路?,嘉?洞,,,Y ,126.9872551,37.5809038
651,BE_IW10-0520,冬柏花金裕?家,首?特?市,?路?,社稷洞,,,Y ,126.9675984,37.5747602
652,BE_IW10-0521,李光洙（1892-1950)故居,首?特?市,?路?,付岩洞,,,Y ,126.9560406,37.6002694
653,BE_IW10-0522,金起林?人故居,首?特?市,?路?,梨花洞,,,Y ,127.0021671,37.5754324
654,BE_IW10-0523,高??（1886-1965)故居,首?特?市,?路?,嘉?洞,,,Y ,126.9889583,37.5831391
655,BE_IW10-0524,?海松（1905-1966）故居,首?特?市,?路?,?化洞,,,Y ,126.9976368,37.583196
656,BE_IW10-0525,朴?和（1901-1981）故居,首?特?市,?路?,平?洞,,,Y ,126.9673329,37.6122517
657,BE_IW10-0526,?松全亨必故居,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9902999,37.570077
658,BE_IW10-0527,??云（1879-1944）故居,首?特?市,?路?,嘉?洞,,,Y ,126.9870346,37.5815152
659,BE_IW10-0528,?凉山掛佛?,首?特?市,?路?,昌信1洞,,,Y ,127.013769,37.5755637
660,BE_IW10-0529,??等?水月?音?,首?特?市,?路?,昌信1洞,,,Y ,127.013769,37.5755637
661,BE_IW10-0530,金守?跋?宗永嘉集,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9688348,37.5707649
662,BE_IW10-0531,曹溪寺木?迦佛坐像,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9823368,37.5739012
663,BE_IW10-0532,莊?寺址幢竿支柱,首?特?市,?路?,付岩洞,,,Y ,126.9611862,37.6026161
664,BE_IW10-0533,天道?中央大?堂,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9862771,37.5753081
665,BE_IW10-0534,仁旺寺??堂,首?特?市,?路?,毋岳洞,,,Y ,126.959582,37.5787901
666,BE_IW10-0535,平?洞普?山神?,首?特?市,?路?,平?洞,,,Y ,126.9660988,37.6143202
667,BE_IW10-0536,??寺,首?特?市,?路?,崇仁1洞,,,Y ,127.0167666,37.5799125
668,BE_IW10-0537,仁旺寺 ,首?特?市,?路?,毋岳洞,,,Y ,126.9562643,37.5758501
669,BE_IW10-0538,妙?寺,首?特?市,?路?,崇仁1洞,,,Y ,127.0187664,37.5755039
670,BE_IW10-0539,曹溪寺 ,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9823368,37.5739012
672,BE_IW10-0540,安?庵,首?特?市,?路?,昌信1洞,,,Y ,127.0133571,37.5754539
673,BE_IW10-0541,一?寺,首?特?市,?路?,平?洞,,,Y ,126.9741928,37.6227107
674,BE_IW10-0542,僧伽寺,首?特?市,?路?,平?洞,,,Y ,126.9740093,37.6314807
675,BE_IW10-0543,少林寺,首?特?市,?路?,付岩洞,,,Y ,126.9588964,37.6014902
676,BE_IW10-0544,文殊寺,首?特?市,?路?,平?洞,,,Y ,126.9725258,37.6312731
677,BE_IW10-0545,大?寺,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9920769,37.5736651
678,BE_IW10-0546,甘露岩,首?特?市,?路?,?路5.6街洞,,,Y ,127.0066373,37.5753306
679,BE_IW10-0547,曹溪寺大雄殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9823368,37.5739012
680,BE_IW10-0548,首?北??基洞磨崖如來坐像,首?特?市,?路?,平?洞,,,Y ,126.9594761,37.6269949
681,BE_IW10-0549,金?潘?波?密?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.979642,37.573033
682,BE_IW10-0550,安?庵石?磨崖?音菩?像,首?特?市,?路?,昌信1洞,,,Y ,127.013769,37.5755637
683,BE_IW10-0551,石造如?坐像,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
684,BE_IW10-0552,僧伽寺石造僧伽大師坐像,首?特?市,?路?,平?洞,,,Y ,126.9594761,37.6269949
685,BE_IW10-0553,三十分功德疏?,首?特?市,?路?,昌信1洞,,,Y ,127.013769,37.5755637
686,BE_IW10-0554,曹溪寺?迦佛?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9823368,37.5739012
687,BE_IW10-0555,天象列次分野之?刻石,首?特?市,?路?,?云孝子洞,,,Y ,126.9767338,37.5764273
688,BE_IW10-0556,?人免?,首?特?市,?路?,崇仁2洞,,,Y ,127.0183336,37.57298
689,BE_IW10-0557,싲台岩,首?特?市,?路?,毋岳洞,,,Y ,126.9580981,37.5760084
690,BE_IW10-0558,?岩,首?特?市,?路?,毋岳洞,,,Y ,126.9580981,37.5760084
691,BE_IW10-0559,帽子岩,首?特?市,?路?,毋岳洞,,,Y ,126.9580981,37.5760084
692,BE_IW10-0560,火?岩,首?特?市,?路?,毋岳洞,,,Y ,126.9580981,37.5760084
693,BE_IW10-0561,?母岩,首?特?市,?路?,毋岳洞,,,Y ,126.9580981,37.5760084
694,BE_IW10-0562,?通?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9803876,37.5695042
697,BE_IW10-0763,万海??云?碑,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9895626,37.5705897
698,BE_IW10-0764,首???寺址大??寺碑,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9886344,37.5710789
699,BE_IW10-0416,昌德?熙政堂,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
700,BE_IW10-0417,昌德?善政殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
701,BE_IW10-0418,昌德?仁政殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9913206,37.5827758
702,BE_IW10-0419,昌德?,首?特?市,?路?,?路1.2.3.4街洞,,http://www.cdg.go.kr,Y ,126.9913206,37.5827758
703,BE_IW10-0420,弘化?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
704,BE_IW10-0421,?天台,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
705,BE_IW10-0422,昌??通明殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
706,BE_IW10-0423,昌??明政?和行?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
707,BE_IW10-0424,玉川?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
708,BE_IW10-0425,昌德?明政殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
709,BE_IW10-0426,昌???旗台,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9950431,37.5805909
710,BE_IW10-0427,?熙?弘化?,首?特?市,?路?,社稷洞,,,Y ,126.968813,37.570792
711,BE_IW10-0428,?熙?址,首?特?市,?路?,社稷洞,,,Y ,126.9679963,37.5721918
712,BE_IW10-0429,景福?峨眉山烟?,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
713,BE_IW10-0430,景福?慈?殿,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
714,BE_IW10-0431,五云亭,首?特?市,?路?,?云孝子洞,,,Y ,126.9767743,37.5866061
715,BE_IW10-0432,景福?,首?特?市,?路?,?云孝子洞,,http://www.royalpalace.go.kr/,Y ,126.97691,37.5772775
716,BE_IW10-0433,首?弘仁之?,首?特?市,?路?,?路5.6街洞,,,Y ,127.0097033,37.5711486
717,BE_IW10-0434,彰??,首?特?市,?路?,?云孝子洞,,,Y ,126.9692916,37.5891866
718,BE_IW10-0435,光熙?,首?特?市,中?,光熙洞,,,Y ,127.0050407,37.564438
719,BE_IW10-0436,惠化?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,127.0005764,37.5869186
720,BE_IW10-0437,昭??,首?特?市,中?,小公洞,,,Y ,126.970438,37.562758
721,BE_IW10-0438,首???都城,首?特?市,?路?,?云孝子洞,,,Y ,126.9659005,37.5815283
722,BE_IW10-0439,敦??,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.968813,37.570792
723,BE_IW10-0440,崇??,首?特?市,中?,小公洞,,,Y ,126.975324,37.5599933
724,BE_IW10-0441,?靖?,首?特?市,?路?,三?洞,,,Y ,126.9808095,37.5885407
725,BE_IW10-0442,弘智?及?春台城,首?特?市,?路?,付岩洞,,,Y ,126.9582734,37.598465
726,BE_IW10-0443,宗?,首?特?市,?路?,?路1.2.3.4街洞,,jm.cha.go.kr/,Y ,126.9940942,37.5746664
727,BE_IW10-0444,宗?御井,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9862921,37.574515
728,BE_IW10-0445,宗?正殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9940942,37.5746664
729,BE_IW10-0446,宗?永?殿,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9951424,37.569936
730,BE_IW10-0447,社稷?,首?特?市,?路?,社稷洞,,,Y ,126.9672703,37.5759436
731,BE_IW10-0448,社稷?大?,首?特?市,?路?,社稷洞,,,Y ,126.9672703,37.5759436
732,BE_IW10-0449,首?文?《大成殿，明?堂，??，西?，三?》,首?特?市,?路?,三?洞,,,Y ,126.9957415,37.5858106
733,BE_IW10-0450,?平碑,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9931,37.5875
734,BE_IW10-0451,首?文?和成均?,首?特?市,?路?,三?洞,,,Y ,126.9957415,37.5858106
735,BE_IW10-0452,崇?寺,首?特?市,?路?,?化洞,,,Y ,126.9963338,37.5865853
736,BE_IW10-0453,首???,首?特?市,?路?,崇仁2洞,,,Y ,127.0183336,37.57298
737,BE_IW10-0454,首?毓祥?,首?特?市,?路?,?云孝子洞,,,Y ,126.9735214,37.5855189
738,BE_IW10-0455,宣禧?址,首?特?市,?路?,?云孝子洞,,,Y ,126.9685889,37.5850472
740,BE_IW10-0457,?日旅?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9801469,37.5714324
741,BE_IW10-0458,?工???所本?,首?特?市,?路?,梨花洞,,,Y ,127.0029213,37.5788244
742,BE_IW10-0459,首?中央高中??,首?特?市,?路?,嘉?洞,,,Y ,126.9864633,37.5843579
743,BE_IW10-0460,首?中央高中西?,首?特?市,?路?,嘉?洞,,,Y ,126.9864633,37.5843579
744,BE_IW10-0461,首?培花女子高中生活?,首?特?市,?路?,社稷洞,,,Y ,126.9677086,37.5781422
745,BE_IW10-0462,首?京?庄,首?特?市,?路?,?南洞,,,Y ,126.968182,37.5682877
746,BE_IW10-0463,首?大??院,首?特?市,?路?,梨花洞,,,Y ,126.9987981,37.579166
747,BE_IW10-0464,新?安??,首?特?市,?路?,社稷洞,,http://www.saemoonan.org/,Y ,126.9734104,37.5706533
748,BE_IW10-0465,天道?中央大?堂,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9862771,37.5753081
749,BE_IW10-0466,首??京畿高中,首?特?市,?路?,三?洞,,,Y ,126.9828,37.5806
750,BE_IW10-0467,棕???,首?特?市,?路?,社稷洞,,www.chongkyo.net,Y ,126.979642,37.573033
751,BE_IW10-0468,?洞??,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9861167,37.5715664
752,BE_IW10-0469,??日?舍屋,首?特?市,?路?,社稷洞,,,Y ,126.9776664,37.569797
753,BE_IW10-0470,首?惠化洞?堂,首?特?市,?路?,?化洞,,,Y ,127.0026116,37.5863859
754,BE_IW10-0471,首?中央高中本?,首?特?市,?路?,嘉?洞,,,Y ,126.9864633,37.5843579
755,BE_IW10-0472,?首?大?本?,首?特?市,?路?,梨花洞,,,Y ,127.002897,37.5799333
757,BE_IW10-0474,海公申翼熙家屋,首?特?市,?路?,?云孝子洞,,,Y ,126.9723239,37.5819933
758,BE_IW10-0475,苑西洞白??故居,首?特?市,?路?,嘉?洞,,,Y ,126.988488,37.5837108
759,BE_IW10-0476,惠化洞金相浹故居,首?特?市,?路?,?化洞,,,Y ,127.0013976,37.5895801
760,BE_IW10-0477,安?尹潽善故居,首?特?市,?路?,三?洞,,,Y ,126.9837587,37.5790018
761,BE_IW10-0478,首?桂洞近代?屋,首?特?市,?路?,嘉?洞,,,Y ,126.9864295,37.5790692
762,BE_IW10-0479,首?桂洞裵濂故居,首?特?市,?路?,嘉?洞,,,Y ,126.9866095,37.5813154
763,BE_IW10-0480,玉仁洞朴??故居,首?特?市,?路?,?云孝子洞,,,Y ,126.9667572,37.5813721
764,BE_IW10-0481,云泥洞金承炫故居（云??永老堂）,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9866426,37.5764528
765,BE_IW10-0482,磻溪尹雄烈?墅,首?特?市,?路?,付岩洞,,,Y ,126.9621504,37.590248
766,BE_IW10-0483,首?弘智洞李光洙?墅?址,首?特?市,?路?,付岩洞,,,Y ,126.9560406,37.6002694
767,BE_IW10-0484,首?平倉洞朴?和故居,首?特?市,?路?,平?洞,,,Y ,126.9673329,37.6122517
768,BE_IW10-0485,首?明?洞?勉故居,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.979642,37.573033
769,BE_IW10-0486,首??下洞李象?故居，?室,首?特?市,?路?,?云孝子洞,,,Y ,126.9684084,37.5788517
770,BE_IW10-0487,首?苑西洞高??故居,首?特?市,?路?,嘉?洞,,,Y ,126.9889583,37.5831391
771,BE_IW10-0488,首??把洞洪?坡故居,首?特?市,?路?,?南洞,,,Y ,126.9651141,37.5716567
772,BE_IW10-0489,首?梨花庄,首?特?市,?路?,梨花洞,,,Y ,127.0064395,37.5783498
773,BE_IW10-0644,?成大?居住?,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.992966,37.5721762
774,BE_IW10-0645,?秉熙先生故居,首?特?市,?路?,嘉?洞,,,Y ,126.9847684,37.5803381
775,BE_IW10-0646,五?水??址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9838679,37.570451
776,BE_IW10-0647,?曹?址,首?特?市,?路?,社稷洞,,,Y ,126.979642,37.573033
777,BE_IW10-0648,女人市??址,首?特?市,?路?,崇仁2洞,,,Y ,127.0176267,37.571855
778,BE_IW10-0649,??亨家?址,首?特?市,?路?,嘉?洞,,,Y ,126.987,37.5804
779,BE_IW10-0650,?壇?址,首?特?市,?路?,平?洞,,,Y ,126.9770283,37.6110973
780,BE_IW10-0651,於?宮址,首?特?市,?路?,?路5.6街洞,,,Y ,127.0018918,37.574964
781,BE_IW10-0652,魚有龜?家址,首?特?市,?路?,?化洞,,,Y ,127.0003237,37.5841909
782,BE_IW10-0653,御???址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9971783,37.5728094
783,BE_IW10-0654,仰釜日?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9954564,37.5713843
784,BE_IW10-0655,安洞別宮?址,首?特?市,?路?,三?洞,,,Y ,126.9828999,37.5773
785,BE_IW10-0656,????址,首?特?市,?路?,?云孝子洞,,,Y ,126.9719206,37.5826487
786,BE_IW10-0657,承文院?址,首?特?市,?路?,嘉?洞,,,Y ,126.987,37.5804
787,BE_IW10-0658,?和??址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.986,37.5717
788,BE_IW10-0659,水??址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9893086,37.5684728
789,BE_IW10-0660,???量?校?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9806,37.5737
790,BE_IW10-0661,???址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9810035,37.5726695
791,BE_IW10-0662,宋?善?死??址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9894942,37.5777794
792,BE_IW10-0663,宋?烈先生故居,首?特?市,?路?,?化洞,,,Y ,127.0005764,37.5869186
793,BE_IW10-0664,世昌?店?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9915496,37.5706809
794,BE_IW10-0665,世宗大王?生?,首?特?市,?路?,?云孝子洞,,,Y ,126.9701873,37.5801426
795,BE_IW10-0666,洗?亭遮日岩,首?特?市,?路?,付岩洞,,,Y ,126.9605171,37.6009603
796,BE_IW10-0667,成三?先生故居,首?特?市,?路?,三?洞,,,Y ,126.9821397,37.5816563
797,BE_IW10-0668,善工??址,首?特?市,?路?,社稷洞,,,Y ,126.9761849,37.5704858
798,BE_IW10-0669,夕???址,首?特?市,?路?,梨花洞,,,Y ,127.0042691,37.5769839
799,BE_IW10-0670,首?中心点?石,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.986,37.5717
800,BE_IW10-0671,首?大??址,首?特?市,?路?,梨花洞,,,Y ,127.002707,37.5804832
801,BE_IW10-0672,西北???址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9870345,37.5739678
802,BE_IW10-0673,?春??址,首?特?市,?路?,昌信1洞,,,Y ,127.0124949,37.5733026
803,BE_IW10-0674,司?府?址,首?特?市,?路?,社稷洞,,,Y ,126.9759138,37.5733807
804,BE_IW10-0675,司圃署?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9798861,37.574137
806,BE_IW10-0677,司?署?址,首?特?市,?路?,社稷洞,,,Y ,126.9743068,37.5746556
807,BE_IW10-0678,司?院?址,首?特?市,?路?,社稷洞,,,Y ,126.970072,37.574891
808,BE_IW10-0679,司贍寺址,首?特?市,?路?,?化洞,,,Y ,126.9977942,37.5834472
809,BE_IW10-0680,司僕寺址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9790119,37.5739157
810,BE_IW10-0681,昭格署址,首?特?市,?路?,三?洞,,,Y ,126.9811382,37.5814132
811,BE_IW10-0682,司?院址,首?特?市,?路?,三?洞,,,Y ,126.9798313,37.5780538
812,BE_IW10-0683,??司?址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.993,37.582
813,BE_IW10-0684,北平??址,首?特?市,?路?,?路5.6街洞,,,Y ,127.0081764,37.5719426
814,BE_IW10-0685,付岩址,首?特?市,?路?,付岩洞,,,Y ,126.9634598,37.5973772
815,BE_IW10-0686,奉常司址,首?特?市,?路?,社稷洞,,,Y ,126.9723176,37.5717624
816,BE_IW10-0687,兵曹址,首?特?市,?路?,?云孝子洞,,,Y ,126.9767571,37.5802853
817,BE_IW10-0688,福井址,首?特?市,?路?,三?洞,,,Y ,126.9820324,37.582129
818,BE_IW10-0689,別技???所址,首?特?市,?路?,平?洞,,,Y ,126.965905,37.6050461
819,BE_IW10-0690,西十字閣?址,首?特?市,?路?,梨花洞,,,Y ,126.979642,37.573033
820,BE_IW10-0691,朴寅?先生故居,首?特?市,?路?,平?洞,,,Y ,126.979642,37.573033
821,BE_IW10-0692,朴珪?先生故居,首?特?市,?路?,嘉?洞,,,Y ,126.985125,37.5781
822,BE_IW10-0693,?泳?故居,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9827322,37.5741253
823,BE_IW10-0694,孟思?故居,首?特?市,?路?,三?洞,,,Y ,126.9833213,37.5838981
824,BE_IW10-0695,登科亭址,首?特?市,?路?,社稷洞,,,Y ,126.9685375,37.5764899
825,BE_IW10-0696,??堂?址,首?特?市,?路?,?路5.6街洞,,,Y ,127.0074286,37.5713338
826,BE_IW10-0697,?望峰,首?特?市,?路?,崇仁1洞,,,Y ,127.0173078,37.5775502
827,BE_IW10-0698,??日??刊舍屋址,首?特?市,?路?,三?洞,,,Y ,126.9825512,37.5793438
829,BE_IW10-0700,敦?府址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9884967,37.5740499
830,BE_IW10-0701,?立宣言??布址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.98595,37.575067
831,BE_IW10-0702,都正?址,首?特?市,?路?,社稷洞,,,Y ,126.9662961,37.5744029
832,BE_IW10-0703,都染署址,首?特?市,?路?,嘉?洞,,,Y ,126.979642,37.573033
833,BE_IW10-0704,大?天一?行本店址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9841943,37.5688055
834,BE_IW10-0705,大?院址,首?特?市,?路?,?路1.2.3.4街洞,,,Y ,126.9823968,37.571117
835,BE_IW10-0706,大同?本部?址,首?特?市,?路?,平?洞,,,Y ,126.9574,37.6179
836,BE_IW10-0707,?商衙??址,首?特?市,?路?,?云孝子洞,,,Y ,126.9725957,37.5864696
837,BE_IW10-0708,?伯麟??故居,首?特?市,?路?,嘉?洞,,,Y ,126.9864633,37.5843579
